,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
13592,60f0606a61eb5a43c4179887,ada-pos,1,17,0.5174431810427775,0.5171875000000001,0.521140747124417,False,22
13593,60f0606a61eb5a43c4179887,ada-pos,1,18,0.5012166182903607,0.5078125000000004,0.521140747124417,False,22
13594,60f0606a61eb5a43c4179887,ada-pos,1,19,0.508458391654224,0.5046875000000004,0.521140747124417,False,22
13595,60f0606a61eb5a43c4179887,ada-pos,1,20,0.4837254587017289,0.4890625000000004,0.521140747124417,False,22
13596,60f0606a61eb5a43c4179887,ada-pos,1,21,0.4967747515955377,0.4953125000000005,0.521140747124417,False,22
13597,60f0606a61eb5a43c4179887,ada-pos,1,22,0.557217673511567,0.5578125000000006,0.521140747124417,False,22
13598,60f0606a61eb5a43c4179887,ada-pos,1,23,0.5288187142442584,0.5265625000000005,0.521140747124417,False,22
13599,60f0606a61eb5a43c4179887,ada-pos,1,24,0.5098262320340211,0.5078125000000004,0.521140747124417,False,22
13600,60f0606a61eb5a43c4179887,ada-pos,1,25,0.5162519697407862,0.5250000000000004,0.521140747124417,False,22
13601,60f0606a61eb5a43c4179887,ada-pos,1,26,0.47353861057288515,0.4749999999999999,0.521140747124417,False,22
13602,60f0606a61eb5a43c4179887,ada-pos,1,27,0.5136327399943548,0.5125000000000002,0.521140747124417,False,22
13603,60f0606a61eb5a43c4179887,ada-pos,1,28,0.6147861252030498,0.6156250000000009,0.521140747124417,False,22
13604,60f0606a61eb5a43c4179887,ada-pos,1,29,0.5679384062706817,0.5656250000000007,0.521140747124417,False,22
13605,60f0606a61eb5a43c4179887,ada-pos,1,30,0.4866393099722686,0.48593750000000063,0.521140747124417,False,22
13606,60f0606a61eb5a43c4179887,ada-pos,1,31,0.4842802161267906,0.48750000000000066,0.521140747124417,False,22
13607,60f0606a61eb5a43c4179887,ada-pos,1,32,0.5190608573540082,0.5203125000000007,0.521140747124417,False,22
13608,60f0606a61eb5a43c4179887,ada-pos,1,33,0.5087074386888745,0.5125000000000008,0.521140747124417,False,22
13609,60f0606a61eb5a43c4179887,ada-pos,1,34,0.5556916382268893,0.5578125000000008,0.521140747124417,False,22
13610,60f0606a61eb5a43c4179887,ada-pos,1,35,0.4701600668751107,0.4703125000000005,0.521140747124417,False,22
13611,60f0606a61eb5a43c4179887,ada-pos,1,36,0.5203587229138567,0.5171875000000007,0.521140747124417,False,22
13612,60f0606a61eb5a43c4179887,ada-pos,1,37,0.5593690458991303,0.5656250000000014,0.521140747124417,False,22
13613,60f0606a61eb5a43c4179887,ada-pos,1,38,0.5043607422486741,0.5031250000000012,0.521140747124417,False,22
13614,60f0606a61eb5a43c4179887,ada-pos,1,39,0.5596125104431549,0.5578125000000018,0.521140747124417,False,22
13615,60f0606a61eb5a43c4179887,ada-pos,1,40,0.5367387078552583,0.5343750000000015,0.521140747124417,False,22
13616,60f0606a61eb5a43c4179887,ada-pos,1,41,0.5151117945335041,0.5140625000000014,0.521140747124417,False,22
13617,60f0606a61eb5a43c4179887,ada-pos,1,42,0.2572803513282277,0.25937500000000124,0.20834232245773593,True,22
13618,60f0606a61eb5a43c4179887,ada-pos,1,43,0.16325893254294552,0.1625000000000014,0.20834232245773593,False,22
13619,60f0606a61eb5a43c4179887,ada-pos,1,44,0.17251447219560725,0.17187500000000153,0.20834232245773593,False,22
13620,60f0606a61eb5a43c4179887,ada-pos,1,45,0.1836315476252391,0.20000000000000143,0.20834232245773593,False,22
13621,60f0606a61eb5a43c4179887,ada-pos,1,46,0.2115621119180717,0.20937500000000142,0.20834232245773593,False,22
13622,60f0606a61eb5a43c4179887,ada-pos,1,47,0.23493627381773197,0.23125000000000134,0.20834232245773593,False,22
13623,60f0606a61eb5a43c4179887,ada-pos,1,48,0.24552817875753244,0.2437500000000013,0.20834232245773593,False,22
13624,60f0606a61eb5a43c4179887,ada-pos,1,49,0.25055198714691285,0.24843750000000134,0.20834232245773593,False,22
13625,60f0606a61eb5a43c4179887,ada-pos,1,50,0.18200704908552048,0.18281250000000135,0.20834232245773593,False,22
13626,60f0606a61eb5a43c4179887,ada-pos,1,51,0.23239074780936658,0.2312500000000014,0.20834232245773593,False,22
13627,60f0606a61eb5a43c4179887,ada-pos,1,52,0.37237107340751907,0.37656250000000163,0.3845641367871049,True,22
13628,60f0606a61eb5a43c4179887,ada-pos,1,53,0.36875072916230706,0.3656250000000017,0.3845641367871049,False,22
13629,60f0606a61eb5a43c4179887,ada-pos,1,54,0.3952010509436305,0.40156250000000204,0.3845641367871049,False,22
13630,60f0606a61eb5a43c4179887,ada-pos,1,55,0.33847442501242314,0.3359375000000022,0.3845641367871049,False,22
13631,60f0606a61eb5a43c4179887,ada-pos,1,56,0.3961941908293907,0.39843750000000255,0.3845641367871049,False,22
13632,60f0606a61eb5a43c4179887,ada-pos,1,57,0.4537246023187438,0.45625000000000276,0.3845641367871049,False,22
13633,60f0606a61eb5a43c4179887,ada-pos,1,58,0.3792142367890668,0.3812500000000029,0.3845641367871049,False,22
13634,60f0606a61eb5a43c4179887,ada-pos,1,59,0.3672188327930957,0.37187500000000284,0.3845641367871049,False,22
13635,60f0606a61eb5a43c4179887,ada-pos,1,60,0.43328742809919407,0.43750000000000316,0.3845641367871049,False,22
13636,60f0606a61eb5a43c4179887,ada-pos,1,61,0.3475843017243176,0.3468750000000028,0.3845641367871049,False,22
13637,60f0606a61eb5a43c4179887,ada-pos,1,62,0.3738652942278777,0.3750000000000029,0.3845641367871049,False,22
13638,60f0606a61eb5a43c4179887,ada-pos,1,63,0.37861639487149157,0.37812500000000293,0.3845641367871049,False,22
13639,60f0606a61eb5a43c4179887,ada-pos,1,64,0.3233704282832537,0.32656250000000275,0.3845641367871049,False,22
13640,60f0606a61eb5a43c4179887,ada-pos,1,65,0.3927338803849681,0.39531250000000273,0.3845641367871049,False,22
13641,60f0606a61eb5a43c4179887,ada-pos,1,66,0.41559655849335037,0.420312500000003,0.3845641367871049,False,22
13642,60f0606a61eb5a43c4179887,ada-pos,1,67,0.38314773437948413,0.38437500000000296,0.3845641367871049,False,22
13643,60f0606a61eb5a43c4179887,ada-pos,1,68,0.4278499276622466,0.4234375000000031,0.3845641367871049,False,22
13644,60f0606a61eb5a43c4179887,ada-pos,1,69,0.4139758652715108,0.41562500000000313,0.3845641367871049,False,22
13645,60f0606a61eb5a43c4179887,ada-pos,1,70,0.38293572503664847,0.379687500000003,0.3845641367871049,False,22
13646,60f0606a61eb5a43c4179887,ada-pos,1,71,0.35275037700446554,0.35156250000000294,0.3845641367871049,False,22
