,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
53,5c44965c52eba20001da09ff,ada-prob,0,53,1.0,0.29687499999999684,0.11232281583353672,False,65
54,5c44965c52eba20001da09ff,ada-prob,0,54,0.0,0.2953124999999968,0.11232281583353672,False,65
55,5c44965c52eba20001da09ff,ada-prob,0,55,0.0,0.2874999999999967,0.11232281583353672,False,65
56,5c44965c52eba20001da09ff,ada-prob,0,56,1.0,0.2874999999999967,0.11232281583353672,False,65
57,5c44965c52eba20001da09ff,ada-prob,0,57,0.0,0.2874999999999967,0.11232281583353672,False,65
58,5c44965c52eba20001da09ff,ada-prob,0,58,0.0,0.2874999999999967,0.11232281583353672,False,65
59,5c44965c52eba20001da09ff,ada-prob,0,59,0.0,0.2874999999999967,0.11232281583353672,False,65
60,5c44965c52eba20001da09ff,ada-prob,0,60,1.0,0.2874999999999967,0.11232281583353672,False,65
61,5c44965c52eba20001da09ff,ada-prob,0,61,1.0,0.2874999999999967,0.7984545187576796,True,65
62,5c44965c52eba20001da09ff,ada-prob,0,62,1.0,0.2874999999999967,0.7984545187576796,False,65
63,5c44965c52eba20001da09ff,ada-prob,0,63,0.0,0.4171874999999964,0.7984545187576796,False,65
64,5c44965c52eba20001da09ff,ada-prob,0,64,1.0,0.5531249999999965,0.7984545187576796,False,65
65,5c44965c52eba20001da09ff,ada-prob,0,65,1.0,0.6281249999999974,0.7984545187576796,False,65
66,5c44965c52eba20001da09ff,ada-prob,0,66,1.0,0.6640624999999979,0.7984545187576796,False,65
67,5c44965c52eba20001da09ff,ada-prob,0,67,0.0,0.6671874999999979,0.7984545187576796,False,65
68,5c44965c52eba20001da09ff,ada-prob,0,68,1.0,0.6609374999999978,0.7984545187576796,False,65
69,5c44965c52eba20001da09ff,ada-prob,0,69,1.0,0.6609374999999978,0.7984545187576796,False,65
70,5c44965c52eba20001da09ff,ada-prob,0,70,1.0,0.6609374999999978,0.7984545187576796,False,65
71,5c44965c52eba20001da09ff,ada-prob,0,71,1.0,0.6609374999999978,0.7984545187576796,False,65
72,5c44965c52eba20001da09ff,ada-prob,0,72,1.0,0.6609374999999978,0.7984545187576796,False,65
73,5c44965c52eba20001da09ff,ada-prob,0,73,1.0,0.6609374999999978,0.7984545187576796,False,65
74,5c44965c52eba20001da09ff,ada-prob,0,74,1.0,0.6609374999999978,0.7984545187576796,False,65
75,5c44965c52eba20001da09ff,ada-prob,1,0,1.0,0.5625000000000007,0.7753998876555427,True,92
76,5c44965c52eba20001da09ff,ada-prob,1,1,1.0,0.701562500000001,0.7753998876555427,False,92
77,5c44965c52eba20001da09ff,ada-prob,1,2,1.0,0.703125000000001,0.7753998876555427,False,92
78,5c44965c52eba20001da09ff,ada-prob,1,3,1.0,0.7343750000000014,0.7753998876555427,False,92
79,5c44965c52eba20001da09ff,ada-prob,1,4,1.0,0.7515625000000017,0.7753998876555427,False,92
80,5c44965c52eba20001da09ff,ada-prob,1,5,0.0,0.7453125000000016,0.7753998876555427,False,92
81,5c44965c52eba20001da09ff,ada-prob,1,6,0.0,0.6984375000000009,0.4054739174046089,True,92
82,5c44965c52eba20001da09ff,ada-prob,1,7,0.0,0.6937500000000009,0.4054739174046089,False,92
83,5c44965c52eba20001da09ff,ada-prob,1,8,0.0,0.6921875000000008,0.4054739174046089,False,92
84,5c44965c52eba20001da09ff,ada-prob,1,9,1.0,0.6921875000000008,0.4054739174046089,False,92
85,5c44965c52eba20001da09ff,ada-prob,1,10,0.0,0.6921875000000008,0.4054739174046089,False,92
86,5c44965c52eba20001da09ff,ada-prob,1,11,0.0,0.6921875000000008,0.4054739174046089,False,92
87,5c44965c52eba20001da09ff,ada-prob,1,12,1.0,0.6921875000000008,0.4054739174046089,False,92
88,5c44965c52eba20001da09ff,ada-prob,1,13,1.0,0.6906250000000008,0.4054739174046089,False,92
89,5c44965c52eba20001da09ff,ada-prob,1,14,0.0,0.6656250000000005,0.4054739174046089,False,92
90,5c44965c52eba20001da09ff,ada-prob,1,15,0.0,0.6562500000000003,0.4054739174046089,False,92
91,5c44965c52eba20001da09ff,ada-prob,1,16,0.0,0.6562500000000003,0.4054739174046089,False,92
