,0
Mean of slope,0.8818471635588034
S.e.m. of slope,0.023814512725664105
Standard deviation of slope,0.232115157958884
t-statistic of t-test against 0,37.029821845082985
p-value of t-test against 0,2.9768502116815182e-58
t-statistic of t-test against 1,-4.961379550456525
p-value of t-test against 1,3.064617555829888e-06
dof,95.0
